,activity,x-axis,y-axis,z-axis
951737,Jogging,-13.44,7.31,15.89
951738,Jogging,10.88,-13.4,-11.14
951739,Jogging,10.65,-10.27,-3.17
951740,Jogging,19.53,-3.3,1.84
951741,Jogging,17.82,1.04,2.68
951742,Jogging,19.53,-8.62,-3.53
951743,Jogging,10.46,-8.81,10.69
951744,Jogging,0.93,-11.07,-1.08
951745,Jogging,-0.53,-11.07,7.55
951746,Jogging,-1.53,-4.86,1.18
951747,Jogging,9.04,-6.47,-6.63
951748,Jogging,19.57,-18.96,2.15
951749,Jogging,18.54,6.36,0.8
951750,Jogging,6.17,7.67,-2.64
951751,Jogging,-0.76,6.44,-1.76
951752,Jogging,-4.14,12.6,-6.02
951753,Jogging,-0.19,-0.53,8.24
951754,Jogging,2.91,5.09,-11.69
951755,Jogging,18.7,0.65,-6.21
951756,Jogging,19.57,-7.97,0.19
951757,Jogging,18.73,-11.69,3.68
951758,Jogging,15.75,-11.54,6.59
951759,Jogging,-1.95,-9.47,8.66
951760,Jogging,-0.57,-10.65,2.45
951761,Jogging,-0.65,-3.79,4.56
951762,Jogging,5.37,-3.95,-5.37
951763,Jogging,19.0,-17.27,2.53
951764,Jogging,19.53,-4.79,0.31
951765,Jogging,6.85,10.0,-2.75
951766,Jogging,2.91,6.66,0.38
951767,Jogging,-8.69,16.7,3.53
951768,Jogging,3.11,-3.68,6.66
951769,Jogging,2.91,-5.13,-14.67
951770,Jogging,18.58,-9.28,-2.6
951771,Jogging,19.53,-2.3,2.15
951772,Jogging,18.43,-3.02,0.57
951773,Jogging,15.02,-6.17,-1.99
951774,Jogging,15.02,-6.17,-1.99
951775,Jogging,7.27,-8.96,5.09
951776,Jogging,-0.3,-8.77,1.57
951777,Jogging,0.8,-7.12,1.08
951778,Jogging,10.38,-7.59,-6.93
951779,Jogging,19.57,-17.77,2.49
951780,Jogging,18.66,1.57,1.95
951781,Jogging,6.28,7.97,-3.45
951782,Jogging,-2.22,7.01,-1.92
951783,Jogging,-9.23,9.89,4.71
951784,Jogging,-0.08,2.45,-1.69
951785,Jogging,5.83,2.07,-11.54
951786,Jogging,19.57,-3.17,-2.41
951787,Jogging,19.57,-8.01,0.08
951788,Jogging,18.35,-9.77,5.71
951789,Jogging,13.59,-9.7,7.7
951790,Jogging,-0.5,-8.39,5.56
951791,Jogging,-1.12,-10.84,5.94
951792,Jogging,-0.53,-4.75,2.45
951793,Jogging,7.31,-5.48,-5.67
951794,Jogging,19.5,-17.86,3.11
951795,Jogging,18.12,2.53,1.69
951796,Jogging,5.63,7.55,-2.53
951797,Jogging,2.37,3.99,1.65
951798,Jogging,-9.08,11.37,-1.61
951799,Jogging,-9.08,11.37,-1.61
951800,Jogging,8.73,-4.52,-7.59
951801,Jogging,8.73,-4.52,-7.59
951802,Jogging,19.57,-2.96,-0.23
951803,Jogging,17.24,1.61,-1.88
951804,Jogging,17.05,-7.21,12.64
951805,Jogging,8.96,-7.5,0.57
951806,Jogging,1.65,-8.73,0.31
951807,Jogging,-1.31,-11.26,8.39
951808,Jogging,4.33,-5.98,-3.53
951809,Jogging,18.81,-10.88,3.3
951810,Jogging,19.57,-10.8,0.5
951811,Jogging,8.62,9.92,-3.11
951812,Jogging,5.09,4.25,-0.23
951813,Jogging,-4.82,12.37,-5.82
951814,Jogging,-7.86,4.21,16.93
951815,Jogging,0.23,0.5,-13.63
951816,Jogging,19.57,-5.24,-3.15
951817,Jogging,19.53,-3.79,0.93
951818,Jogging,18.31,0.23,5.48
951819,Jogging,15.4,-5.71,3.3
951820,Jogging,7.44,-7.4,7.27
951821,Jogging,1.61,-9.38,0.46
951822,Jogging,-0.84,-9.11,6.17
951823,Jogging,4.52,-3.98,-3.41
951824,Jogging,18.28,-12.11,2.18
951825,Jogging,19.57,-4.18,-0.53
951826,Jogging,6.82,10.08,-2.72
951827,Jogging,4.44,3.83,-0.3
951828,Jogging,-4.48,10.19,-1.99
951829,Jogging,-9.34,2.64,15.83
951830,Jogging,5.09,-4.86,-14.21
951831,Jogging,17.12,-4.71,-2.98
951832,Jogging,19.46,-2.11,0.61
951833,Jogging,15.83,2.49,-1.84
951834,Jogging,14.21,-4.75,11.41
951835,Jogging,8.89,-6.7,3.06
951836,Jogging,3.53,-7.01,-2.41
951837,Jogging,-0.27,-10.72,5.63
951838,Jogging,5.79,-6.59,-2.41
951839,Jogging,18.7,-11.03,2.53
951840,Jogging,19.42,-0.91,4.02
951841,Jogging,6.17,6.85,-4.52
951842,Jogging,3.3,3.91,-0.19
951843,Jogging,-6.36,9.19,-8.24
951844,Jogging,-6.7,-0.65,12.98
951845,Jogging,4.63,-0.11,-9.47
951846,Jogging,18.01,3.83,-1.65
951847,Jogging,19.57,-3.76,-5.6
951848,Jogging,16.55,-4.29,-6.36
951849,Jogging,14.44,-8.35,12.34
951850,Jogging,3.79,-6.78,10.34
951851,Jogging,0.15,-8.62,5.86
951852,Jogging,1.61,-6.63,-0.53
951853,Jogging,13.67,-9.53,-4.14
951854,Jogging,19.57,-14.37,3.87
951855,Jogging,13.59,13.14,2.03
951856,Jogging,5.33,4.6,-2.53
951857,Jogging,-1.12,5.13,-0.69
951858,Jogging,-9.43,9.23,6.32
951859,Jogging,-1.18,4.44,-2.18
951860,Jogging,9.85,1.92,-10.5
951861,Jogging,19.57,-0.15,-2.22
951862,Jogging,19.53,-5.63,-1.42
951863,Jogging,16.93,-11.84,7.74
951864,Jogging,10.61,-9.11,1.88
951865,Jogging,-1.23,-10.46,4.29
951866,Jogging,-1.08,-8.92,8.01
951867,Jogging,1.23,-2.75,-0.72
951868,Jogging,14.9,-9.11,0.15
951869,Jogging,19.57,-15.66,-2.79
951870,Jogging,12.79,10.19,3.11
951871,Jogging,5.43,6.13,-2.49
951872,Jogging,-2.22,8.92,-1.31
951873,Jogging,-10.46,4.44,14.18
951874,Jogging,-10.46,4.44,14.18
951875,Jogging,1.84,-0.95,-1.42
951876,Jogging,18.73,-2.03,-8.16
951877,Jogging,19.57,-3.26,-0.34
951878,Jogging,16.93,2.18,0.76
951879,Jogging,15.51,-9.28,12.22
951880,Jogging,3.11,-5.94,3.87
951881,Jogging,-0.15,-7.5,3.99
951882,Jogging,-0.57,-7.01,1.42
951883,Jogging,4.29,-6.24,-3.95
951884,Jogging,19.23,-15.4,4.6
951885,Jogging,18.31,2.53,1.5
951886,Jogging,5.75,6.78,-2.75
951887,Jogging,-0.99,7.12,1.27
951888,Jogging,-11.41,9.19,1.54
951889,Jogging,0.08,-0.19,4.06
951890,Jogging,6.32,1.38,-11.11
951891,Jogging,19.57,1.88,-3.6
951892,Jogging,19.57,-2.91,-1.18
951893,Jogging,17.08,-5.09,11.6
951894,Jogging,11.07,-8.08,7.31
951895,Jogging,2.03,-7.55,2.37
951896,Jogging,-0.23,-9.34,7.12
951897,Jogging,0.53,-5.6,-0.04
951898,Jogging,11.88,-7.55,-2.64
951899,Jogging,19.57,-13.33,-1.92
951900,Jogging,13.99,12.07,1.73
951901,Jogging,3.53,7.21,-0.95
951902,Jogging,-0.89,5.63,0.27
951903,Jogging,-10.99,9.28,6.63
951904,Jogging,-0.34,3.17,-2.14
951905,Jogging,9.08,2.11,-15.85
951906,Jogging,19.57,3.72,-1.61
951907,Jogging,19.57,-1.61,0.65
951908,Jogging,19.15,-5.09,5.56
951909,Jogging,12.07,-9.58,7.82
951910,Jogging,0.15,-10.53,2.96
951911,Jogging,-0.15,-10.23,7.74
951912,Jogging,0.04,-4.14,-0.15
951913,Jogging,12.53,-6.93,-5.37
951914,Jogging,19.57,-12.68,-1.38
951915,Jogging,16.09,12.26,2.91
951916,Jogging,4.33,6.74,-1.12
951917,Jogging,-1.23,6.02,1.76
951918,Jogging,-8.96,5.75,-2.91
951919,Jogging,-0.61,-2.56,5.71
951920,Jogging,-0.27,2.26,-4.99
951921,Jogging,19.31,2.72,-5.37
951922,Jogging,19.27,-0.08,-1.38
951923,Jogging,16.32,-4.4,6.09
951924,Jogging,14.37,-7.93,4.18
951925,Jogging,1.46,-9.81,7.06
951926,Jogging,1.5,-9.7,5.94
951927,Jogging,0.8,-3.11,2.11
951928,Jogging,11.75,-4.86,-4.94
951929,Jogging,19.57,-11.11,3.06
951930,Jogging,16.02,10.92,1.88
951931,Jogging,4.6,7.16,-1.42
951932,Jogging,0.89,4.4,1.23
951933,Jogging,-8.54,6.32,-0.84
951934,Jogging,-1.12,-1.73,5.41
951935,Jogging,0.99,1.88,-6.66
951936,Jogging,19.57,3.64,-6.28
951937,Jogging,19.5,-0.11,0.0
951938,Jogging,16.86,-3.36,6.66
951939,Jogging,13.44,-5.48,5.18
951940,Jogging,3.49,-9.04,4.94
951941,Jogging,0.95,-11.22,8.92
951942,Jogging,1.08,-3.64,0.89
951943,Jogging,12.15,-6.51,-5.63
951944,Jogging,19.57,-10.65,2.91
951945,Jogging,14.67,13.18,4.4
951946,Jogging,5.43,6.4,-0.76
951947,Jogging,1.12,4.52,1.84
951948,Jogging,-16.02,10.34,10.57
951949,Jogging,2.45,-4.75,-2.11
951950,Jogging,13.99,-5.86,-9.62
951951,Jogging,19.57,2.37,0.5
951952,Jogging,18.24,4.21,-2.79
951953,Jogging,18.73,-2.3,5.79
951954,Jogging,12.53,-7.04,3.53
951955,Jogging,2.79,-6.74,5.83
951956,Jogging,0.89,-8.2,6.7
951957,Jogging,0.5,-6.05,0.27
951958,Jogging,8.81,-5.79,-3.95
951959,Jogging,19.57,-10.99,2.18
951960,Jogging,16.09,12.45,3.02
951961,Jogging,4.14,7.78,-1.12
951962,Jogging,0.46,5.6,1.61
951963,Jogging,-14.52,8.16,10.76
951964,Jogging,2.98,-2.26,1.23
951965,Jogging,8.16,-2.45,-10.04
951966,Jogging,19.57,3.21,-1.5
951967,Jogging,18.16,1.73,-3.21
951968,Jogging,16.86,-2.72,9.38
951969,Jogging,12.87,-7.46,4.99
951970,Jogging,1.46,-9.92,5.09
951971,Jogging,0.5,-10.19,7.21
951972,Jogging,2.64,-3.06,-1.04
951973,Jogging,17.88,-7.35,3.02
951974,Jogging,19.57,-5.01,-2.64
951975,Jogging,9.7,14.37,-0.53
951976,Jogging,4.33,5.86,-0.57
951977,Jogging,-3.45,8.08,-0.65
951978,Jogging,-12.45,6.97,16.25
951979,Jogging,-0.38,1.88,-5.43
951980,Jogging,14.94,-1.08,-16.44
951981,Jogging,19.57,2.37,1.46
951982,Jogging,18.12,1.12,6.59
951983,Jogging,18.85,-4.99,-0.76
951984,Jogging,9.51,-6.43,2.03
951985,Jogging,0.11,-8.47,4.18
951986,Jogging,1.95,-10.15,9.7
951987,Jogging,5.52,-5.79,-3.21
951988,Jogging,19.08,-7.16,3.21
951989,Jogging,19.57,-0.95,-2.03
951990,Jogging,8.31,14.52,3.06
951991,Jogging,3.91,5.75,-0.53
951992,Jogging,-10.57,12.22,-1.61
951993,Jogging,-7.08,-0.27,12.6
951994,Jogging,4.86,-3.17,-7.01
951995,Jogging,19.57,1.61,-3.49
951996,Jogging,19.57,3.41,-0.76
951997,Jogging,17.39,4.75,3.99
951998,Jogging,17.08,-4.86,7.78
951999,Jogging,7.16,-6.85,2.91
952000,Jogging,2.79,-10.61,0.76
952001,Jogging,1.31,-9.89,5.67
952002,Jogging,8.81,-4.59,-4.86
952003,Jogging,19.57,-6.51,4.14
952004,Jogging,19.34,9.85,0.61
952005,Jogging,1.84,9.85,0.61
952006,Jogging,-2.56,4.94,-0.57
952007,Jogging,-10.46,6.89,2.22
952008,Jogging,-1.92,2.56,-0.46
952009,Jogging,5.13,3.15,-7.74
952010,Jogging,19.57,11.8,-3.41
952011,Jogging,19.5,1.57,-1.95
952012,Jogging,17.67,-3.91,8.5
952013,Jogging,13.1,-6.05,6.24
952014,Jogging,4.52,-8.08,3.02
952015,Jogging,1.8,-8.73,6.63
952016,Jogging,1.95,-4.75,-0.69
952017,Jogging,13.87,-6.82,-5.05
952018,Jogging,19.57,-6.4,3.6
952019,Jogging,14.29,15.05,1.99
952020,Jogging,4.1,8.39,-1.76
952021,Jogging,-2.68,8.43,-0.8
952022,Jogging,-13.38,5.79,15.64
952023,Jogging,1.46,0.95,-3.49
952024,Jogging,12.07,0.93,-14.94
952025,Jogging,19.57,5.67,-2.22
952026,Jogging,18.89,0.42,-1.65
952027,Jogging,18.92,-2.56,8.39
952028,Jogging,9.19,-4.82,7.78
952029,Jogging,3.17,-6.78,0.34
952030,Jogging,2.45,-10.0,8.77
952031,Jogging,4.1,-4.71,-1.65
952032,Jogging,17.88,-6.7,1.46
952033,Jogging,19.57,-1.92,-2.83
952034,Jogging,10.31,17.69,0.34
952035,Jogging,1.99,6.93,-0.72
952036,Jogging,-7.7,9.51,0.23
952037,Jogging,-9.3,5.33,16.66
952038,Jogging,-0.38,2.76,-9.43
952039,Jogging,12.15,0.0,-14.98
952040,Jogging,19.57,4.63,-0.19
952041,Jogging,18.12,1.31,4.25
952042,Jogging,16.82,-3.76,-4.52
952043,Jogging,4.14,-3.45,12.26
952044,Jogging,6.21,-8.47,-0.3
952045,Jogging,0.27,-7.31,7.44
952046,Jogging,4.56,-3.72,-3.49
952047,Jogging,19.23,-6.66,2.34
952048,Jogging,19.57,5.22,-0.3
952049,Jogging,5.75,12.37,1.5
952050,Jogging,3.34,5.9,-0.57
952051,Jogging,3.34,5.9,-0.57
952052,Jogging,-12.34,7.86,3.6
952053,Jogging,4.6,-1.8,-5.09
952054,Jogging,3.17,-1.84,-12.18
952055,Jogging,19.57,5.13,-2.26
952056,Jogging,19.0,3.21,-0.04
952057,Jogging,18.81,0.65,-0.23
952058,Jogging,14.86,-5.9,8.01
952059,Jogging,2.34,-6.24,5.71
952060,Jogging,0.99,-9.38,6.93
952061,Jogging,2.07,-6.55,1.33
952062,Jogging,14.52,-6.17,-3.02
952063,Jogging,19.57,-4.29,-1.92
952064,Jogging,14.79,18.66,0.38
952065,Jogging,0.11,8.77,-0.38
952066,Jogging,-3.06,4.9,-0.61
952067,Jogging,-12.3,5.56,11.84
952068,Jogging,0.69,1.18,-3.6
952069,Jogging,7.74,-1.46,-14.21
952070,Jogging,19.53,6.32,-0.61
952071,Jogging,19.53,2.72,-2.37
952072,Jogging,18.24,-3.26,4.71
952073,Jogging,8.24,-3.79,7.31
952074,Jogging,4.44,-7.78,1.18
952075,Jogging,0.93,-9.72,8.39
952076,Jogging,2.6,-8.43,-0.84
952077,Jogging,16.09,-3.21,0.11
952078,Jogging,19.57,1.61,-2.18
952079,Jogging,7.86,12.95,-1.57
952080,Jogging,1.95,4.25,-2.03
952081,Jogging,-7.04,6.97,-5.13
952082,Jogging,-3.11,-0.91,14.33
952083,Jogging,-1.92,3.15,-3.26
952084,Jogging,13.59,5.6,-5.05
952085,Jogging,19.57,9.58,-5.48
952086,Jogging,19.57,1.27,-3.21
952087,Jogging,19.42,-3.87,7.5
952088,Jogging,7.93,-4.86,7.55
952089,Jogging,3.91,-8.35,-0.72
952090,Jogging,1.42,-10.08,8.47
952091,Jogging,2.45,-4.56,-1.65
952092,Jogging,16.78,-7.25,-5.18
952093,Jogging,19.57,-0.42,0.08
952094,Jogging,12.26,17.01,2.07
952095,Jogging,5.67,7.63,-0.5
952096,Jogging,-6.17,11.22,1.88
952097,Jogging,-12.95,1.92,17.05
952098,Jogging,7.27,-6.74,-11.45
952099,Jogging,12.87,-5.79,-7.04
952100,Jogging,19.5,5.05,3.6
952101,Jogging,10.31,9.28,4.44
952102,Jogging,19.19,1.38,-7.89
952103,Jogging,14.37,-2.6,0.34
952104,Jogging,8.24,-7.5,3.64
952105,Jogging,4.52,-9.89,6.89
952106,Jogging,3.76,-5.37,-0.91
952107,Jogging,16.97,-6.93,-1.53
952108,Jogging,19.53,-3.11,-2.83
952109,Jogging,14.1,14.21,1.76
952110,Jogging,4.99,7.89,-1.31
952111,Jogging,-4.67,8.81,-0.91
952112,Jogging,-13.87,2.98,15.6
952113,Jogging,-1.42,4.75,-11.45
952114,Jogging,13.8,2.3,-10.38
952115,Jogging,19.57,6.36,0.31
952116,Jogging,13.33,5.52,6.47
952117,Jogging,18.89,-3.17,-0.15
952118,Jogging,13.44,-7.31,2.6
952119,Jogging,2.91,-10.5,3.83
952120,Jogging,1.84,-10.0,8.73
952121,Jogging,2.15,-2.34,-0.76
952122,Jogging,17.27,-4.86,1.92
952123,Jogging,19.57,2.3,-1.53
952124,Jogging,7.63,16.02,0.61
952125,Jogging,3.76,6.74,-2.3
952126,Jogging,-7.25,9.58,0.04
952127,Jogging,-9.58,0.46,16.89
952128,Jogging,2.64,1.76,-10.38
952129,Jogging,13.8,2.45,-10.19
952130,Jogging,19.57,6.82,-2.07
952131,Jogging,17.54,2.37,0.69
952132,Jogging,19.15,0.0,-0.19
952133,Jogging,12.3,-6.93,5.43
952134,Jogging,4.18,-10.72,7.89
952135,Jogging,1.84,-7.82,7.82
952136,Jogging,3.06,-2.41,-0.76
952137,Jogging,18.35,-6.82,-0.72
952138,Jogging,19.57,0.08,-2.07
952139,Jogging,12.26,17.58,0.27
952140,Jogging,2.87,8.85,0.34
952141,Jogging,-6.4,7.01,-1.92
952142,Jogging,-12.68,0.19,17.54
952143,Jogging,1.88,-0.42,-10.72
952144,Jogging,5.83,0.95,-11.69
952145,Jogging,19.53,10.53,7.06
952146,Jogging,16.02,9.0,1.27
952147,Jogging,19.53,0.57,-9.23
952148,Jogging,15.66,-4.86,6.21
952149,Jogging,5.67,-11.65,6.7
952150,Jogging,3.83,-9.47,1.31
952151,Jogging,2.45,-6.36,2.87
952152,Jogging,10.08,-3.98,-5.37
952153,Jogging,19.53,-1.76,3.17
952154,Jogging,18.28,13.8,-3.11
952155,Jogging,-0.57,12.95,5.86
952156,Jogging,0.15,5.43,0.27
952157,Jogging,-15.09,2.98,-2.98
952158,Jogging,1.5,2.98,-2.98
952159,Jogging,15.17,1.14,-13.29
952160,Jogging,19.57,7.35,-0.5
952161,Jogging,18.5,4.99,6.7
952162,Jogging,19.04,-0.38,-5.67
952163,Jogging,11.18,-6.85,10.31
952164,Jogging,5.28,-8.27,2.18
952165,Jogging,0.84,-8.01,6.78
952166,Jogging,1.65,-4.75,-1.23
952167,Jogging,15.13,-5.05,0.5
952168,Jogging,19.57,-1.5,-3.11
952169,Jogging,12.57,16.04,2.07
952170,Jogging,3.87,8.31,-0.89
952171,Jogging,-0.69,4.48,1.08
952172,Jogging,-16.4,4.56,13.76
952173,Jogging,4.94,-2.34,-6.24
952174,Jogging,4.94,-2.34,-6.24
952175,Jogging,11.22,-1.38,-10.8
952176,Jogging,19.57,7.31,-0.19
952177,Jogging,16.09,8.2,5.79
952178,Jogging,19.04,-1.69,-6.55
952179,Jogging,9.89,-7.46,7.5
952180,Jogging,6.05,-11.69,2.03
952181,Jogging,0.69,-8.01,6.93
952182,Jogging,1.12,-1.76,-2.49
952183,Jogging,17.12,-4.33,1.04
952184,Jogging,19.57,6.13,-2.64
952185,Jogging,2.96,13.02,6.13
952186,Jogging,4.63,5.48,-1.76
952187,Jogging,-4.67,5.13,-1.04
952188,Jogging,-6.82,-3.95,11.41
952189,Jogging,3.87,-4.86,-5.41
952190,Jogging,12.07,0.65,-2.72
952191,Jogging,19.57,12.64,0.61
952192,Jogging,13.57,8.66,4.02
952193,Jogging,19.53,-1.95,-7.65
952194,Jogging,14.67,-8.77,5.94
952195,Jogging,3.06,-11.69,4.48
952196,Jogging,1.76,-9.28,8.05
952197,Jogging,1.18,-1.99,-0.46
952198,Jogging,16.4,-4.44,1.8
952199,Jogging,19.57,1.14,-2.49
952200,Jogging,9.77,16.93,3.68
952201,Jogging,4.67,6.97,-1.33
952202,Jogging,-2.26,5.41,-0.11
952203,Jogging,-15.94,2.18,11.45
952204,Jogging,0.95,-0.08,-7.59
952205,Jogging,15.98,3.72,-10.04
952206,Jogging,19.5,9.43,-1.04
952207,Jogging,15.36,6.55,6.28
952208,Jogging,19.31,-0.84,-1.65
952209,Jogging,12.22,-6.78,5.41
952210,Jogging,2.49,-11.45,4.86
952211,Jogging,1.61,-11.26,9.66
952212,Jogging,2.6,-0.76,-0.38
952213,Jogging,17.43,-3.72,2.87
952214,Jogging,19.57,5.05,-1.99
952215,Jogging,6.93,16.59,5.05
952216,Jogging,4.82,6.82,-1.76
952217,Jogging,-2.87,4.33,2.11
952218,Jogging,-10.8,-3.21,10.31
952219,Jogging,7.01,-6.21,-4.14
952220,Jogging,16.97,-0.8,-3.79
952221,Jogging,17.92,8.85,-0.04
952222,Jogging,10.0,8.31,6.74
952223,Jogging,19.57,0.89,-7.12
952224,Jogging,14.06,-4.37,4.25
952225,Jogging,6.55,-10.27,6.82
952226,Jogging,4.79,-12.3,8.96
952227,Jogging,3.15,-0.95,0.72
952228,Jogging,18.12,-2.34,0.8
952229,Jogging,19.57,3.17,-1.61
952230,Jogging,9.7,13.99,0.53
952231,Jogging,3.45,9.3,1.23
952232,Jogging,-5.33,7.7,7.31
952233,Jogging,-11.41,0.27,9.85
952234,Jogging,13.8,-7.21,-5.79
952235,Jogging,17.01,-5.71,-6.82
952236,Jogging,15.36,13.57,10.76
952237,Jogging,14.82,7.67,-2.68
952238,Jogging,19.42,4.1,-8.85
952239,Jogging,18.77,-2.26,-4.37
952240,Jogging,13.14,-10.31,10.38
952241,Jogging,1.92,-5.94,-6.93
952242,Jogging,2.76,-14.33,8.66
952243,Jogging,5.98,-4.25,-5.41
952244,Jogging,19.57,-3.17,1.73
952245,Jogging,19.23,12.79,0.42
952246,Jogging,2.37,16.04,4.82
952247,Jogging,1.99,5.94,0.61
952248,Jogging,-9.38,6.09,-5.98
952249,Jogging,-7.31,-3.17,10.76
952250,Jogging,0.53,2.45,-5.2
952251,Jogging,18.05,12.18,-4.56
952252,Jogging,19.46,7.5,-2.75
952253,Jogging,16.47,1.73,-1.5
952254,Jogging,19.42,-7.97,5.6
952255,Jogging,6.24,-8.66,4.82
952256,Jogging,3.02,-11.26,3.34
952257,Jogging,1.69,-6.51,6.13
952258,Jogging,6.4,-1.73,-3.45
952259,Jogging,18.92,-3.17,2.37
952260,Jogging,16.59,14.29,-1.12
952261,Jogging,1.46,11.14,0.42
952262,Jogging,1.27,4.79,0.95
952263,Jogging,-13.59,0.65,6.74
952264,Jogging,3.26,-4.56,-0.3
952265,Jogging,2.96,0.72,-3.11
952266,Jogging,19.57,12.64,-5.6
952267,Jogging,17.58,5.37,-1.04
952268,Jogging,17.58,2.34,-1.33
952269,Jogging,17.08,-5.79,7.27
952270,Jogging,3.6,-7.82,4.6
952271,Jogging,3.87,-10.31,2.07
952272,Jogging,2.11,-9.0,5.28
952273,Jogging,10.0,-2.34,-4.21
952274,Jogging,10.0,-2.34,-4.21
952275,Jogging,19.57,0.61,3.57
952276,Jogging,14.79,18.31,2.41
952277,Jogging,3.57,7.46,-0.95
952278,Jogging,-2.68,4.9,-0.8
952279,Jogging,-16.4,1.04,10.88
952280,Jogging,4.44,-4.29,-4.18
952281,Jogging,12.98,0.11,-5.82
952282,Jogging,19.57,15.47,0.11
952283,Jogging,14.37,6.44,0.15
952284,Jogging,19.23,-0.3,-4.75
952285,Jogging,14.33,-7.59,6.82
952286,Jogging,3.72,-10.31,1.73
952287,Jogging,2.15,-15.05,8.35
952288,Jogging,6.17,-3.36,-1.88
952289,Jogging,19.53,-0.11,2.45
952290,Jogging,19.57,12.03,-1.65
952291,Jogging,4.1,15.28,-2.56
952292,Jogging,1.76,6.74,-2.14
952293,Jogging,-12.87,10.57,10.04
952294,Jogging,1.08,-1.08,12.68
952295,Jogging,2.91,-3.57,-12.45
952296,Jogging,19.31,1.08,-1.18
952297,Jogging,15.55,8.62,-0.5
952298,Jogging,15.28,7.01,0.95
952299,Jogging,17.97,0.89,-6.13
952300,Jogging,10.19,-8.35,10.31
952301,Jogging,7.27,-8.69,1.73
952302,Jogging,0.89,-9.58,7.97
952303,Jogging,1.04,-3.87,-2.49
952304,Jogging,17.16,-4.63,-2.45
952305,Jogging,19.57,6.97,-1.53
952306,Jogging,5.83,15.98,3.72
952307,Jogging,3.53,8.85,-1.8
952308,Jogging,-9.15,9.96,0.31
952309,Jogging,-10.0,-1.65,17.97
952310,Jogging,3.64,-1.53,-5.98
952311,Jogging,18.01,2.96,-7.35
952312,Jogging,16.89,5.67,0.69
952313,Jogging,18.24,4.37,-0.99
952314,Jogging,15.75,-4.52,4.86
952315,Jogging,6.28,-8.92,2.76
952316,Jogging,4.4,-10.61,4.14
952317,Jogging,1.46,-5.09,3.15
952318,Jogging,9.53,-2.87,-3.57
952319,Jogging,19.57,-1.33,2.98
952320,Jogging,18.5,16.78,-2.07
952321,Jogging,0.08,10.8,4.63
952322,Jogging,1.88,4.63,0.31
952323,Jogging,-12.87,5.6,2.68
952324,Jogging,-1.33,-0.95,9.92
952325,Jogging,6.93,0.19,-10.15
952326,Jogging,19.57,11.75,-4.4
952327,Jogging,17.47,5.79,0.15
952328,Jogging,18.73,3.02,-1.23
952329,Jogging,17.12,-8.43,9.08
952330,Jogging,2.68,-10.23,4.48
952331,Jogging,2.49,-11.41,4.4
952332,Jogging,-0.5,-2.07,3.17
952333,Jogging,11.11,-2.34,-1.18
952334,Jogging,19.57,-1.92,-1.14
952335,Jogging,18.5,14.71,0.04
952336,Jogging,2.79,7.78,0.53
952337,Jogging,3.17,7.08,-0.57
952338,Jogging,-8.5,5.22,-6.43
952339,Jogging,-7.65,-2.98,14.63
952340,Jogging,4.18,1.12,-7.55
952341,Jogging,19.57,13.59,-2.6
952342,Jogging,19.42,7.27,-1.61
952343,Jogging,18.54,3.53,-0.27
952344,Jogging,18.85,-5.71,6.32
952345,Jogging,5.33,-5.79,8.01
952346,Jogging,5.13,-9.23,-0.08
952347,Jogging,2.98,-10.65,6.4
952348,Jogging,4.56,-4.4,-2.64
952349,Jogging,18.47,-1.57,1.73
952350,Jogging,19.57,10.88,-2.6
952351,Jogging,5.22,16.09,4.6
952352,Jogging,2.49,7.06,-0.3
952353,Jogging,-13.67,11.88,8.66
952354,Jogging,-3.41,-0.69,6.4
952355,Jogging,9.0,-6.24,-8.39
952356,Jogging,18.12,-2.49,-1.08
952357,Jogging,14.67,13.18,6.74
952358,Jogging,15.21,7.63,-3.95
952359,Jogging,18.85,1.84,-9.04
952360,Jogging,10.65,-4.48,8.85
952361,Jogging,7.12,-9.89,-2.79
952362,Jogging,3.76,-10.34,8.96
952363,Jogging,7.7,-3.53,-3.3
952364,Jogging,19.42,-1.27,1.08
952365,Jogging,19.57,12.57,-1.33
952366,Jogging,4.02,16.47,4.25
952367,Jogging,1.08,8.08,-0.34
952368,Jogging,-14.9,9.66,11.26
952369,Jogging,-0.04,0.27,3.79
952370,Jogging,3.34,-2.87,-11.11
952371,Jogging,18.5,2.3,-5.6
952372,Jogging,15.24,10.46,3.21
952373,Jogging,17.58,7.21,-4.44
952374,Jogging,17.58,7.21,-4.44
952375,Jogging,19.31,-0.72,-8.88
952376,Jogging,8.69,-10.27,3.95
952377,Jogging,6.17,-11.26,3.83
952378,Jogging,1.14,-1.69,0.95
952379,Jogging,15.51,-1.46,0.27
952380,Jogging,19.57,4.9,-2.34
952381,Jogging,8.31,16.44,-0.84
952382,Jogging,2.45,6.24,-0.91
952383,Jogging,-8.5,7.16,-2.34
952384,Jogging,-13.95,0.27,15.32
952385,Jogging,7.63,-0.99,-5.33
952386,Jogging,11.88,1.23,-5.01
952387,Jogging,19.57,12.07,-2.53
952388,Jogging,15.51,6.09,-1.76
952389,Jogging,18.92,5.63,4.44
952390,Jogging,14.21,-3.53,5.98
952391,Jogging,5.94,-8.66,4.18
952392,Jogging,2.96,-11.14,9.72
952393,Jogging,3.6,-5.71,-1.65
952394,Jogging,17.73,-2.91,-1.38
952395,Jogging,19.57,6.7,-0.72
952396,Jogging,7.93,17.73,3.57
